City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description,Date
474,Asau,46.4333,26.4,47.95,65,100,2.28,RO,light rain,2021-11-07 01:07:55
475,Kloulklubed,7.0419,134.2556,82.9,72,94,11.63,PW,overcast clouds,2021-11-07 01:07:55
476,Gairo,39.8497,9.5047,49.01,96,100,5.95,IT,overcast clouds,2021-11-07 01:07:55
477,Edd,13.9297,41.6925,82.11,56,6,10.56,ER,clear sky,2021-11-07 01:07:56
478,Zhezkazgan,47.8043,67.7144,25.56,21,0,4.43,KZ,clear sky,2021-11-07 01:07:56
479,Leh,34.1667,77.5833,16.79,69,2,3.18,IN,clear sky,2021-11-07 01:07:56
480,Bara,10.3744,10.7288,77.04,31,100,4.07,NG,overcast clouds,2021-11-07 01:07:57
481,Poya,-21.35,165.15,80.17,51,63,8.61,NC,broken clouds,2021-11-07 01:07:57
482,Bardiyah,31.7561,25.0865,68.72,80,0,7.23,LY,clear sky,2021-11-07 01:07:57
483,Aiken,33.5835,-81.5998,54.48,56,90,16.11,US,overcast clouds,2021-11-07 01:07:58
484,Zimovniki,47.1483,42.4633,44.65,80,97,6.13,RU,overcast clouds,2021-11-07 01:07:58
485,Tacoronte,28.4769,-16.4102,64.18,70,75,4.61,ES,broken clouds,2021-11-07 01:07:58
486,San Ramon,37.7799,-121.978,61.54,75,1,1.01,US,clear sky,2021-11-07 01:07:58
487,Dabat,12.9842,37.765,55.94,61,99,3.31,ET,overcast clouds,2021-11-07 01:07:59
488,Kindu,-2.95,25.95,67.37,98,100,0.87,CD,overcast clouds,2021-11-07 01:07:59
489,Zhoucheng,35.9122,116.3117,31.86,96,100,24.52,CN,snow,2021-11-07 01:08:00
490,Algeciras,36.1333,-5.4505,51.57,68,0,1.99,ES,clear sky,2021-11-07 01:08:00
491,Ankara,39.9199,32.8543,54.21,74,100,4.18,TR,overcast clouds,2021-11-07 01:08:00
492,Constantine,36.365,6.6147,47.64,67,0,5.26,DZ,clear sky,2021-11-07 01:03:47
493,Aginskoye,51.1,114.53,18.46,37,95,10.4,RU,overcast clouds,2021-11-07 01:08:01
494,Nyurba,63.2842,118.3319,7.9,97,100,6.33,RU,overcast clouds,2021-11-07 01:08:01
495,Antofagasta,-23.65,-70.4,61.88,77,45,7.02,CL,scattered clouds,2021-11-07 01:07:50
496,Salavat,53.3837,55.9077,34.99,39,100,19.28,RU,overcast clouds,2021-11-07 01:08:02
497,Tilichiki,60.4667,166.1,28.36,90,100,4.81,RU,overcast clouds,2021-11-07 01:08:02
498,Airai,-8.9266,125.4092,75.72,51,42,1.9,TL,scattered clouds,2021-11-07 01:08:04
499,Berlevag,70.8578,29.0864,32.43,64,100,11.27,NO,overcast clouds,2021-11-07 01:08:04
500,Hede,33.7681,120.2517,65.62,71,100,13.8,CN,heavy intensity rain,2021-11-07 01:05:15
501,Yulara,-25.2406,130.9889,71.44,73,40,12.66,AU,scattered clouds,2021-11-07 01:08:04
502,Nizwa,22.9333,57.5333,69.17,56,0,0.4,OM,clear sky,2021-11-07 01:08:05
503,Jeronimo Monteiro,-20.7894,-41.395,67.71,93,90,1.97,BR,overcast clouds,2021-11-07 01:08:05
504,Tynda,55.1667,124.7167,13.96,41,100,1.23,RU,overcast clouds,2021-11-07 01:08:05
505,Chitral,35.8462,71.7858,39.54,36,0,7.83,PK,clear sky,2021-11-07 01:05:06
506,Udachnyy,66.4167,112.4,0.64,94,100,8.52,RU,overcast clouds,2021-11-07 01:08:06
507,Newport,51.5877,-2.9984,53.17,85,91,17.29,GB,overcast clouds,2021-11-07 01:08:06
508,Tutoia,-2.7619,-42.2744,80.26,86,9,10.09,BR,clear sky,2021-11-07 01:08:06
509,Manyana,-23.4,21.7167,76.32,39,100,5.57,BW,overcast clouds,2021-11-07 01:08:07
510,Monaco-Ville,43.731,7.4248,59.18,54,0,13.8,FR,clear sky,2021-11-07 01:08:07
511,Coahuayana,18.7333,-103.6833,78.22,88,100,2.1,MX,overcast clouds,2021-11-07 01:08:07
512,Coihaique,-45.5752,-72.0662,57.15,44,0,6.91,CL,clear sky,2021-11-07 01:08:08
513,Kyshtovka,56.555,76.6271,30.69,78,100,15.19,RU,overcast clouds,2021-11-07 01:08:08
514,Bandrele,-12.9067,45.1914,78.55,78,90,3.44,YT,overcast clouds,2021-11-07 01:08:08
515,Denpasar,-8.65,115.2167,83.86,74,20,4.61,ID,few clouds,2021-11-07 01:08:09
516,Sarankhola,22.3082,89.7897,64.99,75,10,4.09,BD,clear sky,2021-11-07 01:05:07
517,Almeirim,-1.5233,-52.5817,81.03,68,100,2.93,BR,overcast clouds,2021-11-07 01:08:09
518,Cabedelo,-6.9811,-34.8339,79.47,82,5,10.29,BR,clear sky,2021-11-07 01:08:10
519,Cravo Norte,6.3017,-70.2041,79.45,73,76,5.61,CO,broken clouds,2021-11-07 01:08:10
520,Quelimane,-17.8786,36.8883,69.96,93,3,4.5,MZ,clear sky,2021-11-07 01:08:10
521,Mwinilunga,-11.7358,24.4293,62.82,47,33,3.09,ZM,scattered clouds,2021-11-07 01:08:11
522,Higashine,38.4389,140.4006,42.57,100,75,2.3,JP,fog,2021-11-07 01:08:11
523,Nizhneudinsk,54.9076,99.0276,24.53,67,100,2.91,RU,overcast clouds,2021-11-07 01:08:11
524,Vuktyl,63.8567,57.3094,35.85,98,100,10.0,RU,overcast clouds,2021-11-07 01:08:12
525,Namatanai,-3.6667,152.4333,84.51,71,66,8.99,PG,light rain,2021-11-07 01:08:12
526,Hendek,40.7994,30.7481,55.72,84,100,1.52,TR,overcast clouds,2021-11-07 01:08:12
527,Bataipora,-22.2953,-53.2711,72.18,95,100,6.17,BR,overcast clouds,2021-11-07 01:08:13
528,Bustamante,26.5333,-100.5,64.09,61,5,5.73,MX,clear sky,2021-11-07 01:08:13
529,Richards Bay,-28.783,32.0377,68.61,90,100,2.59,ZA,overcast clouds,2021-11-07 01:08:13
530,Caiaponia,-16.9567,-51.8103,72.72,74,27,3.47,BR,scattered clouds,2021-11-07 01:08:13
531,Darhan,49.4867,105.9228,14.34,67,22,5.03,MN,few clouds,2021-11-07 01:08:14
532,Priladozhskiy,59.85,31.4833,40.62,84,63,10.16,RU,moderate rain,2021-11-07 01:08:14
533,Bintulu,3.1667,113.0333,77.36,91,100,0.36,MY,overcast clouds,2021-11-07 01:08:14
534,Point Fortin,10.1833,-61.6833,81.14,83,100,12.55,TT,overcast clouds,2021-11-07 01:08:15
535,Calderitas,18.55,-88.25,77.83,60,42,1.83,MX,scattered clouds,2021-11-07 01:08:15
536,Astoria,46.1879,-123.8313,47.86,90,75,5.01,US,broken clouds,2021-11-07 01:05:45
537,Tabuk,17.4189,121.4443,81.73,78,69,4.5,PH,broken clouds,2021-11-07 01:08:15
538,Mamontovo,52.7055,81.6244,22.75,82,99,16.28,RU,overcast clouds,2021-11-07 01:08:16
539,Maceio,-9.6658,-35.7353,80.04,94,40,3.44,BR,moderate rain,2021-11-07 01:04:07
540,Mocuba,-16.8392,36.9856,67.42,85,6,3.51,MZ,clear sky,2021-11-07 01:08:16
541,Carutapera,-1.195,-46.02,79.54,82,66,7.29,BR,broken clouds,2021-11-07 01:08:17
542,Pevek,69.7008,170.3133,2.44,79,100,11.83,RU,overcast clouds,2021-11-07 01:08:17
543,Porto Novo,6.4965,2.6036,78.78,84,100,4.79,BJ,overcast clouds,2021-11-07 01:08:17
544,Berdigestyakh,62.0989,126.6992,8.73,96,100,4.65,RU,overcast clouds,2021-11-07 01:08:17
545,Saumur,47.3333,-0.25,46.89,93,76,7.09,FR,broken clouds,2021-11-07 01:08:18
546,Williams Lake,52.1415,-122.1445,30.22,68,100,1.83,CA,overcast clouds,2021-11-07 01:08:18
547,Gazimurskiy Zavod,51.5461,118.3266,17.67,49,1,6.82,RU,clear sky,2021-11-07 01:08:18
548,Kysyl-Syr,63.8986,122.7617,-9.44,100,100,2.64,RU,overcast clouds,2021-11-07 01:08:19
549,Maragogi,-9.0122,-35.2225,78.22,86,18,9.17,BR,few clouds,2021-11-07 01:08:19
550,Kropotkin,45.4375,40.5756,50.18,86,51,6.17,RU,broken clouds,2021-11-07 01:08:20
551,Karasburg,-28.0167,18.75,59.95,38,89,8.34,NA,overcast clouds,2021-11-07 01:08:20
552,Excelsior Springs,39.3392,-94.2261,57.38,73,1,3.44,US,clear sky,2021-11-07 01:08:20
553,Bow Island,49.8668,-111.3684,37.99,41,48,7.36,CA,scattered clouds,2021-11-07 01:08:21
554,Cairns,-16.9167,145.7667,92.07,63,21,6.91,AU,few clouds,2021-11-07 01:08:21
555,Krasnogorskoye,52.2953,86.1979,15.01,94,82,4.32,RU,broken clouds,2021-11-07 01:08:21
556,Crestview,30.7621,-86.5705,58.28,75,1,1.01,US,clear sky,2021-11-07 01:08:21
557,Surt,31.2089,16.5887,73.44,39,98,13.09,LY,overcast clouds,2021-11-07 01:08:22
558,Kalya,12.9793,77.1806,68.0,92,99,3.56,IN,overcast clouds,2021-11-07 01:08:22
559,Pisco,-13.7,-76.2167,64.45,82,0,11.5,PE,clear sky,2021-11-07 01:08:22
560,San Martin,-33.081,-68.4681,64.71,28,0,7.92,AR,clear sky,2021-11-07 01:08:23
561,Port Hedland,-20.3167,118.5667,82.45,65,75,10.36,AU,broken clouds,2021-11-07 01:08:23
562,Zhigansk,66.7697,123.3711,-4.09,90,100,11.9,RU,overcast clouds,2021-11-07 01:08:23
563,Fortuna,40.5982,-124.1573,55.65,76,1,0.0,US,clear sky,2021-11-07 01:08:24
564,Barcelona,41.3888,2.159,52.54,56,0,4.0,ES,clear sky,2021-11-07 01:08:00
565,Kvitok,56.0724,98.4813,26.73,89,100,9.44,RU,overcast clouds,2021-11-07 01:08:24
566,Krasnoborsk,61.5598,45.934,37.35,95,100,7.94,RU,light rain,2021-11-07 01:08:24
567,Say,13.1007,2.3689,83.68,20,88,5.44,NE,overcast clouds,2021-11-07 01:08:25
568,Gemena,3.25,19.7667,69.12,97,100,1.63,CD,overcast clouds,2021-11-07 01:08:25
569,Dunedin,-45.8742,170.5036,62.58,67,97,8.66,NZ,overcast clouds,2021-11-07 01:08:25
570,Ous,60.9058,61.5186,35.31,84,100,11.77,RU,overcast clouds,2021-11-07 01:08:26
571,Dourbali,11.8091,15.8632,84.61,20,75,5.93,TD,broken clouds,2021-11-07 01:08:26
572,Komsomolskiy,40.4272,71.7189,33.22,51,0,2.04,UZ,clear sky,2021-11-07 01:08:26
573,Panaba,21.2833,-88.2667,69.82,85,25,7.02,MX,scattered clouds,2021-11-07 01:08:27
574,Atar,20.5169,-13.0499,73.87,30,4,7.56,MR,clear sky,2021-11-07 01:08:27
575,Misratah,32.3754,15.0925,75.34,54,100,17.25,LY,overcast clouds,2021-11-07 01:08:27
576,Aranos,-24.1333,19.1167,71.83,17,11,7.85,NA,few clouds,2021-11-07 01:08:28
577,Rio Gallegos,-51.6226,-69.2181,51.85,62,75,5.75,AR,broken clouds,2021-11-07 01:08:28
578,Sa Kaeo,13.75,102.3333,78.76,87,77,4.18,TH,broken clouds,2021-11-07 01:08:28
579,Bayeux,-7.125,-34.9322,79.43,89,40,5.75,BR,scattered clouds,2021-11-07 01:08:29
580,Beruwala,6.4788,79.9828,77.92,87,100,13.29,LK,overcast clouds,2021-11-07 01:08:29
581,Ukiah,39.1502,-123.2078,57.56,73,1,8.05,US,clear sky,2021-11-07 01:08:29
582,Zakharovo,54.366,39.2792,39.7,77,100,19.77,RU,light rain,2021-11-07 01:08:30
583,Winslow,35.0242,-110.6974,67.96,21,1,1.99,US,clear sky,2021-11-07 01:08:30
584,Baracoa,20.3467,-74.4958,78.73,80,94,5.28,CU,overcast clouds,2021-11-07 01:08:30
585,Ilo,-17.6394,-71.3375,64.33,84,40,6.64,PE,scattered clouds,2021-11-07 01:08:31
586,Vredendal,-31.6683,18.5012,57.0,68,100,7.31,ZA,overcast clouds,2021-11-07 01:08:31
587,Batemans Bay,-35.7167,150.1833,79.2,60,64,8.46,AU,broken clouds,2021-11-07 01:08:31
588,Slavonski Brod,45.1603,18.0156,46.38,97,92,1.48,HR,light rain,2021-11-07 01:08:32
589,Nerchinskiy Zavod,51.3088,119.61,16.14,50,6,5.66,RU,clear sky,2021-11-07 01:08:32
590,Sakakah,29.9697,40.2064,62.15,36,0,4.9,SA,clear sky,2021-11-07 01:08:32
591,Pop,40.8736,71.1089,34.29,36,0,4.43,UZ,clear sky,2021-11-07 01:08:33
592,Kupang,-10.1667,123.5833,90.18,55,20,6.91,ID,few clouds,2021-11-07 01:08:33
593,Tarauaca,-8.1614,-70.7656,74.55,88,20,1.68,BR,few clouds,2021-11-07 01:08:33
594,Lagos,6.5833,3.75,77.74,88,100,3.29,NG,overcast clouds,2021-11-07 01:08:34
595,Olinda,-8.0089,-34.8553,82.13,74,75,5.75,BR,broken clouds,2021-11-07 01:05:16
596,Darab,28.7519,54.5444,60.04,65,75,1.97,IR,broken clouds,2021-11-07 01:07:17
597,Morgan City,29.6994,-91.2068,58.01,88,1,8.05,US,clear sky,2021-11-07 01:08:34
598,Dunkwa,5.9656,-1.78,73.29,99,56,1.7,GH,broken clouds,2021-11-07 01:08:35
599,Ust-Nera,64.5667,143.2,-11.02,95,100,3.49,RU,overcast clouds,2021-11-07 01:08:35
600,Hovd,48.0056,91.6419,14.47,36,100,1.77,MN,overcast clouds,2021-11-07 01:08:35
601,Yasenskaya,46.3592,38.269,53.67,83,100,10.02,RU,overcast clouds,2021-11-07 01:08:36
602,Lithakia,37.7167,20.8333,64.58,67,100,6.85,GR,overcast clouds,2021-11-07 01:08:36
603,Ambon,-3.6954,128.1814,86.14,70,20,6.91,ID,few clouds,2021-11-07 01:08:36
604,Lyman,48.9884,37.8023,42.24,80,0,6.06,UA,clear sky,2021-11-07 01:08:36
605,Ossora,59.2353,163.0719,20.21,90,29,5.03,RU,scattered clouds,2021-11-07 01:08:37
606,Byron Bay,-28.65,153.6167,78.06,62,49,13.56,AU,scattered clouds,2021-11-07 01:08:37
607,Livingston,55.9029,-3.5226,45.84,75,20,18.41,GB,few clouds,2021-11-07 01:06:49
608,Mecca,21.4267,39.8261,76.24,63,0,2.68,SA,clear sky,2021-11-07 01:07:51
609,Atasu,48.6814,71.6433,25.16,21,46,2.93,KZ,scattered clouds,2021-11-07 01:08:38
610,Aviles,43.5547,-5.9248,48.38,89,0,3.0,ES,clear sky,2021-11-07 01:08:38
611,Kjollefjord,70.9457,27.3465,31.93,64,98,7.63,NO,overcast clouds,2021-11-07 01:08:38
612,Labrea,-7.2586,-64.7981,74.17,96,100,2.89,BR,moderate rain,2021-11-07 01:08:39
613,Boguchany,58.3814,97.4531,22.93,87,100,10.96,RU,overcast clouds,2021-11-07 01:08:39
614,Porto Belo,-27.1578,-48.5531,68.63,92,100,4.9,BR,overcast clouds,2021-11-07 01:08:39
615,Ibipeba,-11.6408,-42.0111,71.38,86,98,1.28,BR,moderate rain,2021-11-07 01:08:40
616,Mogadishu,2.0371,45.3438,78.53,77,16,9.71,SO,few clouds,2021-11-07 01:08:40
617,Los Llanos De Aridane,28.6585,-17.9182,65.95,71,75,14.97,ES,broken clouds,2021-11-07 01:08:41
618,Kajaani,64.2273,27.7285,33.85,86,90,10.36,FI,overcast clouds,2021-11-07 01:08:41
619,Vao,-22.6667,167.4833,69.48,61,0,8.75,NC,clear sky,2021-11-07 01:08:42
620,Ulaangom,49.9811,92.0667,12.72,70,100,2.89,MN,overcast clouds,2021-11-07 01:07:09
621,Elmina,5.0898,-1.348,78.87,86,36,5.17,GH,scattered clouds,2021-11-07 01:08:42
622,Tessalit,20.1986,1.0114,79.23,19,84,6.87,ML,broken clouds,2021-11-07 01:08:43
623,Maumere,-8.6199,122.2111,85.82,69,86,1.74,ID,overcast clouds,2021-11-07 01:08:43
624,Verkhnyaya Sinyachikha,57.976,61.6673,34.23,77,100,14.85,RU,overcast clouds,2021-11-07 01:08:43
625,Sfantu Gheorghe,45.8667,25.7833,56.26,88,93,0.43,RO,overcast clouds,2021-11-07 01:08:44
626,Raduzhnyy,62.0961,77.475,33.62,95,100,15.88,RU,overcast clouds,2021-11-07 01:08:44
627,Askiz,53.1319,90.5264,20.7,79,94,7.49,RU,overcast clouds,2021-11-07 01:08:45
628,Mount Isa,-20.7333,139.5,85.77,45,75,11.5,AU,light rain,2021-11-07 01:08:45
629,Cherepovets,59.1333,37.9,35.26,91,95,7.43,RU,overcast clouds,2021-11-07 01:08:45
630,Prince George,53.9166,-122.753,33.62,99,90,0.0,CA,mist,2021-11-07 01:08:45
631,Peace River,56.2501,-117.286,30.74,82,1,4.5,CA,clear sky,2021-11-07 01:08:46
632,Sola,-13.8833,167.55,81.09,72,82,4.85,VU,broken clouds,2021-11-07 01:08:03
633,Viedma,-40.8135,-62.9967,58.35,49,100,16.24,AR,overcast clouds,2021-11-07 01:08:46
634,Ayan,56.45,138.1667,19.9,55,8,23.13,RU,clear sky,2021-11-07 01:08:47
635,Banda Aceh,5.5577,95.3222,77.29,88,100,1.7,ID,overcast clouds,2021-11-07 01:08:47
636,Santa Cruz De La Palma,28.6835,-17.7642,69.94,73,75,14.97,ES,broken clouds,2021-11-07 01:08:47
637,Esna,25.2934,32.554,74.48,36,0,7.43,EG,clear sky,2021-11-07 01:08:48
638,Esil,51.9556,66.4042,29.08,25,98,14.81,KZ,overcast clouds,2021-11-07 01:08:48
639,Sangar,63.9242,127.4739,-1.53,97,100,2.26,RU,overcast clouds,2021-11-07 01:08:48
640,San Policarpo,12.1791,125.5072,82.26,84,100,12.1,PH,light rain,2021-11-07 01:08:49
641,Baykit,61.67,96.37,22.75,94,100,8.52,RU,light snow,2021-11-07 01:08:49
642,Bereda,43.2686,-7.5406,41.0,98,14,3.31,ES,few clouds,2021-11-07 01:08:50
643,San Borja,-14.8167,-66.85,65.82,83,100,5.35,BO,overcast clouds,2021-11-07 01:08:50
644,Tura,25.5198,90.2201,63.59,88,6,3.51,IN,clear sky,2021-11-07 01:08:50
645,Papara,-3.9839,-38.7273,79.68,88,100,3.62,BR,overcast clouds,2021-11-07 01:08:51
646,Truth Or Consequences,33.1284,-107.2528,71.83,19,1,6.91,US,clear sky,2021-11-07 01:05:34
647,Steinbach,50.1667,8.5667,43.75,92,75,4.0,DE,broken clouds,2021-11-07 01:08:52
648,Tanabe,33.7333,135.3667,66.4,61,0,4.68,JP,clear sky,2021-11-07 01:08:52
649,Iskateley,67.6803,53.1512,30.65,97,100,12.91,RU,light snow,2021-11-07 01:08:53
650,Rabo De Peixe,37.8,-25.5833,67.51,85,20,19.57,PT,few clouds,2021-11-07 01:08:53
651,Bairiki,1.3292,172.9752,87.8,62,20,11.5,KI,few clouds,2021-11-07 01:08:53
652,Comodoro Rivadavia,-45.8667,-67.5,73.26,16,0,13.8,AR,clear sky,2021-11-07 01:08:24
653,Guymon,36.6828,-101.4816,66.22,37,1,16.11,US,clear sky,2021-11-07 01:08:54
654,Marsh Harbour,26.5412,-77.0636,74.59,70,100,19.15,BS,overcast clouds,2021-11-07 01:08:54
655,Ancud,-41.8697,-73.8203,51.42,90,7,7.56,CL,clear sky,2021-11-07 01:08:54
656,Aykhal,66.0,111.5,4.64,94,100,16.13,RU,overcast clouds,2021-11-07 01:08:55
657,Salinopolis,-0.6136,-47.3561,80.04,84,85,9.6,BR,overcast clouds,2021-11-07 01:08:55
658,Severobaykalsk,55.65,109.3167,19.42,70,83,4.52,RU,broken clouds,2021-11-07 01:08:55
659,Caronport,50.4501,-105.8179,39.69,55,55,6.44,CA,broken clouds,2021-11-07 01:08:56
660,Danane,7.2596,-8.155,70.48,97,100,1.03,CI,overcast clouds,2021-11-07 01:08:56
661,Srednekolymsk,67.45,153.6833,4.77,94,100,7.9,RU,overcast clouds,2021-11-07 01:08:56
662,Waddan,29.1614,16.139,70.2,30,7,10.69,LY,clear sky,2021-11-07 01:08:57
663,Flinders,-34.5833,150.8552,74.17,77,99,1.01,AU,light rain,2021-11-07 01:08:57
664,Kralendijk,12.15,-68.2667,82.38,78,75,14.97,BQ,broken clouds,2021-11-07 01:08:57
665,Honningsvag,70.9821,25.9704,35.51,58,99,13.09,NO,overcast clouds,2021-11-07 01:08:58
666,Treinta Y Tres,-33.2333,-54.3833,50.65,89,4,6.22,UY,clear sky,2021-11-07 01:08:58
667,Barry,51.4067,-3.2694,53.82,84,75,13.8,GB,broken clouds,2021-11-07 01:08:58
668,Marienburg,54.0359,19.0266,49.66,73,100,15.82,PL,overcast clouds,2021-11-07 01:08:59
669,Shunyi,40.125,116.6453,26.55,93,90,17.9,CN,light snow,2021-11-07 01:08:59
670,Zhireken,52.8249,117.3076,13.71,72,10,4.43,RU,clear sky,2021-11-07 01:08:59
671,Cap Malheureux,-19.9842,57.6142,73.47,80,0,3.0,MU,clear sky,2021-11-07 01:09:00
672,Taksimo,56.3444,114.8794,11.64,79,100,1.21,RU,overcast clouds,2021-11-07 01:09:00
673,Rafina,38.0181,24.006,70.56,74,20,1.14,GR,few clouds,2021-11-07 01:09:00
674,Aleksandrov Gay,50.147,48.5704,38.12,55,100,14.97,RU,overcast clouds,2021-11-07 01:09:01
675,San Pedro,14.35,121.0167,85.32,73,23,8.21,PH,few clouds,2021-11-07 01:09:01
676,Verkhoyansk,67.5447,133.385,-15.09,89,25,5.5,RU,scattered clouds,2021-11-07 01:09:02
677,Moussoro,13.6408,16.4901,82.72,17,5,11.16,TD,clear sky,2021-11-07 01:09:03
678,Agadez,19.75,10.25,73.42,15,0,3.53,NE,clear sky,2021-11-07 01:09:03
679,Kudahuvadhoo,2.6708,72.8944,81.79,77,83,16.2,MV,broken clouds,2021-11-07 01:09:03
680,Tecpan,14.7623,-90.9947,54.45,98,86,5.82,GT,overcast clouds,2021-11-07 01:09:04
681,Pocinhos,-7.0767,-36.0611,70.29,90,39,11.65,BR,scattered clouds,2021-11-07 01:09:04
682,Vagay,57.9375,69.0217,35.37,77,100,13.15,RU,overcast clouds,2021-11-07 01:09:04
683,Prado,-17.3411,-39.2208,72.63,81,38,7.27,BR,scattered clouds,2021-11-07 01:09:05
684,Mehamn,71.0357,27.8492,31.17,68,99,7.63,NO,overcast clouds,2021-11-07 01:09:05
685,Chinhoyi,-17.3667,30.2,71.53,38,0,5.03,ZW,clear sky,2021-11-07 01:09:05
686,Redcliffe,-27.2307,153.0973,83.48,64,40,16.11,AU,scattered clouds,2021-11-07 01:09:06
687,Mangrol,21.1167,70.1167,75.63,40,42,10.49,IN,scattered clouds,2021-11-07 01:09:06
688,Manono,-7.3,27.4167,68.86,77,100,0.43,CD,overcast clouds,2021-11-07 01:09:06
689,Havre,49.5833,0.3333,48.6,89,100,17.38,FR,overcast clouds,2021-11-07 01:09:07
690,Lodwar,3.1191,35.5973,82.22,51,40,15.61,KE,scattered clouds,2021-11-07 01:04:22
691,Port Angeles,48.1181,-123.4307,48.13,92,75,8.05,US,light intensity drizzle,2021-11-07 01:09:07
692,Juba,4.8517,31.5825,74.21,68,22,2.04,SS,few clouds,2021-11-07 01:09:07
693,Dharchula,29.85,80.5333,51.57,31,55,8.14,IN,broken clouds,2021-11-07 01:09:08
694,Songjianghe,42.1859,127.479,39.78,81,100,0.51,CN,overcast clouds,2021-11-07 01:09:08
695,Stykkisholmur,65.0757,-22.7297,32.88,79,100,18.97,IS,light snow,2021-11-07 01:09:08
696,Sao Jose Da Coroa Grande,-8.8978,-35.1478,78.35,87,26,10.0,BR,scattered clouds,2021-11-07 01:09:09
697,San Lawrenz,36.0553,14.204,71.85,77,100,7.0,MT,overcast clouds,2021-11-07 01:09:09
698,Bath,51.3779,-2.3591,53.89,90,97,10.45,GB,overcast clouds,2021-11-07 01:07:42
699,Aleksandrovka,46.8383,32.7612,45.86,67,100,5.93,UA,overcast clouds,2021-11-07 01:09:10
700,China,25.7,-99.2333,68.27,56,0,4.25,MX,clear sky,2021-11-07 01:04:14
701,Luan,46.3592,6.9759,31.68,80,24,1.99,CH,few clouds,2021-11-07 01:09:10
702,Monduli,-3.3,36.45,62.11,61,85,5.03,TZ,overcast clouds,2021-11-07 01:09:10
703,Miri,4.4148,114.0089,78.48,88,100,3.42,MY,overcast clouds,2021-11-07 01:09:11
704,Marfino,55.7028,37.3822,43.88,80,20,24.61,RU,few clouds,2021-11-07 01:09:11
705,Llanes,43.4198,-4.7549,44.87,72,13,4.65,ES,few clouds,2021-11-07 01:09:11
706,Labuan,5.2767,115.2417,80.76,82,82,5.12,MY,broken clouds,2021-11-07 01:09:12
707,Yashan,22.1975,109.9419,77.05,79,6,2.35,CN,clear sky,2021-11-07 01:09:12
708,Galesong,-5.3166,119.3661,84.22,73,99,2.64,ID,overcast clouds,2021-11-07 01:09:12
709,Nguruka,-5.1092,31.0419,66.42,49,57,1.03,TZ,broken clouds,2021-11-07 01:09:13
710,Spas-Klepiki,55.1347,40.1767,43.12,84,100,15.23,RU,light rain,2021-11-07 01:09:13
711,Vryburg,-26.9566,24.7284,67.62,22,7,7.27,ZA,clear sky,2021-11-07 01:09:13
